id1,id2
25407477,63984980
44451236,87034156
63461248,98678019
7031536,30633820
29862936,75290147
35845201,71149914
23252911,74566933
75596485,97294565
73446551,98293511
54038893,89362627
32343306,82702620
29566041,39152723
92929142,95968974
6645328,86188591
71659880,72152452
5660795,42077846
25732242,85241565
30725212,77066439
4214629,75684453
25499115,95450099
13466855,27198925
34686093,46322463
54038893,64888074
9839498,51681864
59811125,90845406
13696312,29319775
3658626,58093698
65983637,75684453
35057148,51487796
14418390,46966361
26351839,93050425
67602461,73760575
55208075,72637230
23777098,46365731
21275129,82459127
36413421,96964433
9729936,46774987
2208630,79800266
37728130,63533825
31024747,87287500
57274568,86391670
45912196,98828306
13870461,25622947
54811188,84074739
9970378,14019035
30847749,66053411
18852131,35350872
24226196,80617887
51657290,84569108
66316343,97563189
1446199,17629924
76454494,98735444
37563829,64745197
79816290,82673188
18351143,50556124
8451760,49352396
69622388,73737124
57843284,62941900
27282600,45955817
32639101,53666516
7424707,35861296
35445160,78640549
6750484,45955817
189743,32332152
4214629,66684435
94260392,95629221
8565641,93007560
22770211,69366044
18154396,81360524
52392129,93196481
112804,64888074
27198925,69927371
81077464,86069814
34694198,71288132
60636025,77096381
12458426,45704871
17994092,96683747
74354320,86273629
5105245,84000278
5309754,77268282
18326018,33138718
30466270,87815580
2067360,47250943
8174685,73329511
21089105,72775238
5802861,48790812
3721165,77996967
12291734,38448123
48657002,63015912
64534005,91359064
7574514,78765970
3474924,41980780
15159780,57840473
33839918,88063842
35416880,75323446
27463855,31740181
81212084,95267942
5369211,35469348
55244920,93281278
37827747,77941188
26008690,50783014
66316343,80714779
39152723,92282447
16268245,82952675
30649194,53808701
14916037,76359177
2067360,27373947
27186929,82952675
23756811,74942678
55789763,96831014
5564771,74347234
31744498,76654728
58091243,89102505
46578488,74296125
78190984,94218842
35422876,49799851
189743,25591343
39463606,44418026
12127235,22020294
28635472,42544495
4537109,40249109
25487640,44061585
30075595,91501832
15461445,66097534
10024848,71417336
2679513,96514480
77477545,85738780
21658813,23258706
28380087,50622227
6744526,25574963
13502365,71392180
24138858,84681458
76239216,85611288
25555487,45465228
24038705,38772619
25349351,25574963
24883639,66724941
24038705,29566041
7031148,10090465
29862936,45743235
243976,37968585
14206879,92329507
24224044,33462807
56562122,62628948
18227397,65129957
9806466,63895573
35900099,52031548
34694198,95680010
4436119,84890521
35692982,44002674
42463335,58461376
89667305,98015949
12958148,38168138
19657799,87148384
47686569,86119991
35900099,80170782
40848058,60784884
34072942,75491393
18876418,84174863
36826110,48509935
24534092,46945244
47784049,70108616
43483214,46011849
1803176,81209769
48790812,56614725
28455108,96922052
22770211,62191549
42097200,78385760
9575228,21865403
34961936,83857653
6799573,62944920
64534005,82869168
2025621,33895984
53472089,78234939
11685383,23258706
81102832,88608451
7737233,42440519
31168523,98828306
19042808,40848058
12291734,72600552
7543320,30586587
23622594,45128854
43411151,57530241
63470096,71288132
96052167,98547332
57407639,69900520
1854108,92200192
7433155,9298606
4436119,52392129
11185579,23650080
23723988,96227641
47315146,56246619
6732487,26380141
44698167,79605689
25426623,40471797
64003553,87148384
391368,98859135
45503604,66985132
10142290,98600039
76426260,84804507
31960849,57840473
44418026,48078311
63895573,88224807
50810315,82515987
875645,43423048
14728561,45128854
34689442,44002674
391368,84262325
35507901,48509935
112804,89362627
24424619,54038893
88815248,90819553
16818496,39833087
88224807,96757165
10194712,90819553
41207457,82090322
4525312,31560317
26394951,59614554
13332758,75436318
11712340,98647730
29890008,93532842
10316600,76354612
69951577,96917901
12212044,74537856
25653958,95289358
25349351,28950826
25440891,66780636
35416880,96922052
83319646,91040930
31051618,53640652
4465979,97563189
30514191,91975856
14028195,86069814
70123044,82087647
33462807,47282882
67675959,89231681
15706622,68343962
51702880,98629806
688058,54856190
6294216,58694451
25376043,40990575
16091886,93491644
66780636,98600039
14639066,77819823
3420227,40249109
9600323,11026567
52392129,84890521
29319775,79605689
44137957,96093457
23745659,88109260
45853159,70981106
57389746,62941900
35826235,52039385
77146482,83066149
8313346,31560317
34538793,57811888
33319876,71489433
31051618,35001609
56666942,98793471
24382278,33646066
88064882,88608451
6562952,25212389
62177372,80055654
55711030,89870754
37273975,78640549
50556124,93196481
40892614,66780636
48021891,98828306
52031548,59564519
27367265,71951116
35915008,47313770
34329330,37689148
31560317,63629379
12346287,12453428
49281689,62471502
27364714,54856190
70495926,98166384
3112379,74490598
49058519,93532842
3445782,64557369
34961936,35001609
19499488,82572710
74048799,75740010
22389137,37408599
37411313,54623762
23756561,82702620
34748897,43411151
237039,65198467
23707340,86391670
27463855,50944416
12422722,80900271
40336134,42913561
22648699,90518163
45955817,74435514
60941154,63052508
8565641,30847749
6664354,22845347
52392129,69424133
16091886,57407639
3789182,8060977
31177536,98066391
15179398,25038349
25217752,43685668
33184537,47188511
9298606,15203131
9750578,44660496
7993978,54656100
5543076,37599870
41983045,47686569
55697150,89957872
66449809,98015949
40990575,59616731
42222508,80587209
505762,27177785
2012313,46705474
2346823,27029511
44451236,98294313
3598514,96052167
44172381,91200693
14639066,87407497
79894301,98124675
12346287,50539704
16134670,78037876
30336988,31345669
36370231,81069691
4542785,67669854
75035049,77819823
38876366,95198922
44767931,72639796
25407477,67439501
34686093,48305046
12576989,12741173
63431675,66053411
1237125,33078127
45688312,83095015
32701286,98441367
40892614,61354254
50622227,51766820
78770554,96514480
15501839,31696332
58718563,84208139
33319876,82869168
3775981,32154772
83259803,89283725
45880639,63687251
64093306,88799596
60667041,75264573
6783485,36413421
33626697,96052167
82459127,83169821
51184596,73779665
17279050,79751796
24486392,42661846
92470913,98396545
65129957,85887866
36006099,75290147
37587100,45890903
63431675,93007560
46011849,47341227
1768956,51280173
5369211,93405744
38788118,48430039
10382071,62944920
4808861,7126438
4739985,16682007
1766796,82515987
33836921,58640870
652573,37968585
24486392,76138339
26060342,98166384
97562809,97873950
2380670,66684435
87736542,87815580
13878347,58196897
9777987,34538793
28990885,70708462
41509744,82952675
57971400,92835260
25187069,25767836
16202611,33646066
4541509,67439501
52432804,75326515
12572716,95870341
7811490,47501734
32711456,56459937
9777987,84164529
47818268,98600039
52438681,60950283
36118110,51670079
61377963,71922295
2674532,29958503
8629192,83857653
36006501,69417000
6744526,63981006
25376043,88608451
20287936,61833539
82952675,96227641
54727096,63579137
18227397,24990804
35957399,42506221
45838903,80800440
10385523,23742691
30725212,55589179
49910888,81975008
43405231,44660496
46987821,54834355
2056076,62927088
22974178,69417000
99055,70220265
14147134,46318728
18147177,88678398
13760497,32682669
84262325,98859135
29983149,79800266
3970721,28990885
50258288,75596485
44655286,60305862
34446457,60950283
27198925,80922548
5653919,35946435
82586953,98711610
1393008,57028866
29464910,83274921
25732242,92765378
10067744,52555608
60667041,98857946
58752398,91733008
17618886,59599861
21232394,95282914
40208952,88033708
75242277,86882966
2012313,37599870
57721076,80988716
10155621,35957399
26303693,65457757
58914618,60305862
53195656,83849565
26394951,97889719
46536228,92929142
9102861,72152452
71922295,97068882
19672233,31125761
44767931,57721076
8706275,47264359
6750484,92815319
25768192,80988716
33622216,51666862
972247,26824140
14522877,80900271
25768192,30790106
52213607,69622388
14654109,52466241
17021339,77996967
10229338,64446755
16682007,35507901
7648163,81975008
11537216,17577619
28279591,63895573
35554836,46056085
3775981,53808701
18227397,56666942
1331887,48390119
112804,31177536
43535814,74911303
88957207,93928085
209977,38149907
25227064,95968974
3658626,6750484
18208724,62164591
33184537,88033708
35826235,85646035
29167528,52988990
5802820,18331466
64159490,98586705
25593960,86391670
3673898,73353855
189743,41247709
36571603,97438887
48744185,95863211
3447561,98651543
67725254,79475479
16282417,58043047
28984097,91042041
62911,27926004
67675959,83075662
19731649,98857946
20715370,48078311
4650223,85041827
17026054,56525960
42404872,55980084
7543320,16682007
13870461,53655041
20420824,23644506
875645,30467948
28380087,51766820
4350399,61776919
69124006,95870341
45752062,51969836
69030235,93532842
4353010,97294565
46269662,67903135
9971355,49997593
16091886,64585818
42890409,80617887
31504080,79883052
62945209,86974759
1766796,12291734
63052508,67903135
7330221,73760575
29862936,36006099
31580677,74965852
7125489,69817830
14351084,41483632
23338454,76228910
41247709,76359177
23709298,76239216
43404870,63595799
17150838,45282536
13167053,24486392
24038705,35916899
11712340,47074736
17994092,31302151
37008321,89829635
80587209,87529797
7488025,85033463
23745659,41993250
55550979,81284503
4897674,51969836
11178569,27756093
6783485,45752062
688058,27364714
17912410,56833119
2745185,88719151
2067360,57887557
36967853,53808701
23180254,42999670
6555655,9611156
37563829,66097534
12273241,35542776
47146148,54697856
52125323,86225002
14206879,50522768
1592378,97438887
81351830,84000278
8114624,98787529
25426623,93991531
5660795,53381871
66129710,66382246
36157293,46578488
52702047,94966401
45401422,70435599
34821146,90391225
27244975,78234939
52590809,95558103
16542933,53420935
47313770,69928941
30649194,65634280
46073909,54414959
53641305,94218842
44172381,48173818
48177963,69030235
1866337,9971355
23343715,58829849
5541784,6802484
22077951,58076544
51243278,59311367
66589422,73779665
167228,2208630
23338454,29326166
12890760,53770922
81636656,87705801
67265186,85600067
3970721,22846596
9729936,31168523
243976,652573
64585818,69900520
8921864,79636420
56834248,83306222
46246978,67556867
80170782,96052167
70577965,74503273
48750125,69978193
25187069,87407497
56487473,58694451
18065394,96227641
23893414,68908163
31785582,63687251
12097009,63533825
13870461,47043649
27446119,64317284
7638796,34376971
1237125,8333161
15417028,69366044
27549858,36026399
11182808,87430670
68764558,74048799
70858608,95629221
11182808,74566933
8586468,18065394
82843740,91359064
20999528,57389746
23346990,47203248
65983637,98273310
14916037,95863211
2853501,96514480
13696312,67439501
7873500,65634280
34694198,74608200
55118183,89030194
7066688,89231681
49769546,60756351
75436318,88815248
9551158,44002674
53666516,88033708
31740181,93444928
59311367,70601468
38468895,48430039
61663630,67903135
65048923,98401407
17994092,65048923
63895573,94769965
74435514,92815319
9342955,10024848
5894393,74804936
25732242,86917365
21122556,59459274
5717009,47886079
38178288,80394711
57407639,98550479
57811888,70917908
5312650,60527373
47393180,78135307
48390119,48501698
5000701,26392209
4739985,35507901
26734168,44061585
7574514,66630103
12212044,43878962
33184537,71241369
6469996,18480169
9823483,75101218
51670079,57190868
22231677,47673777
101843,46365731
24352722,77268282
47274803,86538540
69434371,71489433
37273975,50430255
27154112,43258458
6707138,17679418
69978193,71288132
16207730,26351839
9600323,28990885
24352722,48173818
30467948,49961435
10455699,48382338
3721165,35554836
35057148,56415854
62817462,83259803
77268282,91200693
33184537,87331567
13947081,98441367
51243278,91397584
48007327,92872011
37115169,98124675
13167053,76138339
68830291,97916898
9750578,15658592
8174685,69124006
6289325,62366980
15036134,43423048
1854108,33206318
25106018,63984980
24381109,34748897
29566041,38772619
28502615,38149907
25982140,43398329
915810,92765378
24625263,62842391
27201714,30864713
52323772,75596485
13173534,35845201
46090644,83211359
8250910,58914618
37273975,54414959
36413421,51969836
86917365,92765378
22391539,76527150
1866337,49997593
21232394,25217752
79907043,96865943
95482036,97068882
50556124,88369562
15036134,30467948
27429904,91042041
29169075,38667599
7580578,33499740
6858467,38772619
20778381,85241565
29985208,93532842
25820683,63981006
36903130,81320088
28538633,62296316
7610550,81530115
9608007,91200693
53711490,61868905
11542020,97583295
18876418,31560317
10316600,15914041
6783485,30316642
66637713,97438887
50148316,62384294
88647357,97700281
24732460,24932773
16677986,51902527
5564771,87164092
25259459,98857946
42523317,90830496
12496901,87287500
17602380,78135307
34388814,68374441
4897674,96964433
34748897,57530241
35445160,50430255
26060342,47663935
4897674,27673843
95036672,97068882
1393008,14019035
29958503,86917365
92614,60611010
25001640,62270315
20217586,75852884
42060474,58948641
11182808,41039422
67927725,86900541
10402000,71427555
41113112,98401407
46365731,91042041
58948641,60979507
2593513,23745659
65960689,76154796
62798167,88258212
75264573,77262877
25499115,93146764
13238453,62927088
66880690,77966846
18154396,58196897
43520246,66653383
15891845,71416766
22389137,61075564
12458426,98250402
17681625,87682143
62944920,98629806
38168138,76154796
32663463,47637235
37827747,46365731
32717784,38507495
40715868,50265369
27591147,96808821
13173534,65827720
13142970,25217752
27209427,32199936
8313346,18876418
52741881,60718242
7027674,24166288
36006099,38693547
1133012,7666864
43148523,82459127
21418259,80718478
45277958,65960689
66638500,96683747
76154796,78385760
7734075,76664455
15501839,72600552
26280964,35590985
56246619,95450099
55692393,63041420
35571200,87407497
5015131,7736538
27988700,50005399
7304013,21397596
49910888,86518134
30467948,43423048
30847749,39882549
21796409,77260330
7737233,48850017
24147862,69366044
86069814,89662581
12212044,76662338
1619856,24531337
12458426,82604601
6004888,34961936
7108592,98273310
34583798,92625001
66053411,93007560
33012369,50622227
66598295,90790780
37689148,95800801
35930374,96299407
66638500,74120132
33240258,90819553
44412171,96859766
69978193,82553721
3775981,86407819
14654109,72551762
55148659,62443594
22109936,37008321
15914041,98678019
69480906,98465333
28545474,63041420
51487796,95786534
24424619,98066391
18351143,52392129
3598671,61966290
31342811,35911077
8250910,60305862
734004,69251555
27262818,76359177
4442055,58182573
37710503,85738780
875645,7318198
25340730,48440405
69417000,88258212
15716890,47495037
69424133,88369562
16677986,74335783
30316642,36413421
70877184,88064882
6371519,96831014
42222508,70358320
81895677,82310112
43398329,71405015
26394951,82001025
5309754,44172381
57723479,64153462
87045236,98711610
29055057,70358320
5019189,5263379
47058739,66310001
13844013,79704651
6317370,10320617
52590809,80922548
70601468,80617887
274054,73446551
42110526,53034540
42163043,94543249
23180254,55711030
31168523,48021891
1857684,14623466
17319880,50518679
1854108,68438784
19499488,42890409
5297704,62876682
43859384,80170782
1619856,67725254
23443522,57028866
82586953,98629806
21625512,76733051
24614355,29928344
45282536,74748782
32494593,37589066
3420227,15891845
71974904,73074123
10300336,12900532
37710503,51280173
99055,52026673
12422722,84044562
19449515,42861992
74566933,87430670
3471737,6732487
39048705,70856540
33538651,93951614
1995036,33646832
2745185,90940025
549702,32298064
28307773,47344078
15981904,73230169
30725212,57414055
56415854,95786534
42913561,92349368
62384294,79424848
1803176,36006501
915810,20778381
74422952,87716637
44061585,87584880
47105941,81284503
13639426,13909408
28053997,47983480
37599870,76153165
25499115,47315146
25494683,74927564
35900099,63989540
9066905,9834507
43876521,57937744
40471797,93991531
47613742,83274921
3420227,68830291
5717009,57528332
19499488,24226196
22705566,70917908
8313346,84174863
5111125,82534724
41782299,69876886
37188261,74492096
6328731,74832196
5624480,34686093
67265186,86387400
54697856,60950283
19263475,55208075
28227060,73235268
64501518,80055654
66496566,89163301
21223802,29863979
21598924,37273975
53381871,63421318
29446765,48946674
76657775,80394711
15314352,77631625
15658592,43405231
12422722,46945244
25259459,60667041
42097200,86900541
23723988,74702654
42573522,50430255
46536228,95968974
62471502,75045785
52323772,76664455
63470096,82553721
29201808,35445160
30466270,34010337
934323,27156578
3846927,29985208
79687889,82087647
1070067,36531010
62798167,73779665
9750578,96846981
8681806,41959180
74702654,96227641
23644506,26754208
49056070,85881145
32727113,72152452
5543076,82534724
8647289,40187621
1821257,14622160
42060474,65048923
2853501,7648163
1192959,39375908
13173534,20702772
62241884,97438887
309784,40020365
252141,51362158
46056085,77996967
915810,3237585
1933977,75326515
1773920,95267942
27926004,70981106
14019035,52514934
10155621,34821146
7368288,53640652
38149907,69928941
48177963,49058519
25732242,49536402
47501734,94966401
22814221,96744506
35916899,68343962
23230922,98586705
22756089,32798214
64617461,83319646
25555487,95036672
20476299,98250402
32727113,95870341
15706622,87797327
16346937,49207058
20384811,69124006
25481960,74911303
3471737,48739373
17624685,32682669
101843,28984097
47315146,47495037
20476299,63370158
23670872,36896742
29055057,42222508
35968668,70220265
22756089,75874948
45743235,65504542
23745659,74025453
5173760,54710391
44450778,95773284
43411151,52361746
17679418,30535445
34072942,40187621
75740074,88647357
16242582,37409229
24226196,70601468
85887866,98793471
27201714,56614725
16365713,59579985
18147177,29412990
60392808,66684435
206952,40336134
41993250,74025453
47058739,57723479
8565641,97562809
8174685,9102861
13947081,32701286
9172746,79701790
5019189,36669450
61905379,69951577
38413725,44805563
3024917,97068882
65504542,77599909
51902182,68806630
29201808,72232629
55692393,88344235
30695586,47673777
2056076,43411151
12294566,21469105
3721165,96859766
5303451,92625001
26754208,96263129
19733045,90143852
53711490,74156474
22845347,43274976
26937308,92835260
41208406,64274491
81209769,88258212
49183975,68409420
4897674,6783485
90553663,96490187
13332758,90819553
54973290,83306222
26762253,33534818
17319880,78037876
2012313,53039752
462557,75045785
28138627,79907043
533407,32441739
31051618,54523887
29276292,35515191
34520225,70877184
71659880,95870341
34520225,53081061
1592378,85972205
4537109,23215629
22422851,57987908
16207669,44991562
36967853,65634280
80922548,95558103
60392808,65983637
3658626,74435514
46536228,61268150
51243278,82572710
56614725,90940025
8333161,44201512
4465979,69876886
15159780,91071857
47146148,61868091
25487640,68661707
8114624,73727494
70435599,81360524
63172884,97916898
63370158,98250402
61075564,85471562
13730950,64918157
63431675,97562809
30466270,87736542
5624480,60527373
19607097,84990201
45688312,89399226
34072942,74525688
6371519,88458047
22845347,50426879
457467,66316343
60636025,91071857
7108592,11619753
549702,66637713
1229167,8169954
23053126,84074739
74296125,80691068
27926004,61708318
23893414,64403748
70358320,87529797
209977,91596978
42573522,46073909
40163790,61966290
8852706,64501518
55589179,58980965
3272462,22974178
14639066,76338003
6635856,21447171
32885383,44767931
5111125,37599870
13170637,16207730
36903130,73737124
18351143,88369562
64403748,90845406
74432288,81156035
13012303,88647357
31177536,75253871
37373984,45743235
63706431,93868754
33626697,98547332
30928982,56415854
81008035,95036672
37268276,38344216
17588137,54623762
87331567,91564016
71659880,73329511
13233063,62177372
44990205,88109260
47663935,89292552
24708611,37589066
22770211,60533154
52884926,58846257
28950826,55665914
27262818,95863211
915810,2674532
7551734,22680641
31552844,62807515
47818268,66780636
64403748,90100158
4739985,7543320
63082325,77617096
66047052,93198920
1592378,36571603
5369211,44412171
66473186,70335871
32650570,81482175
28984097,46365731
6562952,62471502
24614355,27387644
92614,53655041
5894393,44451236
73074123,78385760
7703547,94769965
43258458,59746386
8313346,63629379
83211359,89362627
48392780,57541705
6289325,25270453
89029844,98547332
59459274,92817369
1331887,33206318
37827747,45890903
33116922,57244273
41247709,48744185
12164188,40915441
46011849,59874611
21390817,46578488
10298203,13238453
34446457,47146148
12900532,44346110
48627292,96514480
6181072,64416511
38671739,43190232
27449862,49769546
9575228,95393172
49429511,68826247
17256194,76733051
21925647,25884896
42099570,82618763
12212044,26036861
51919374,82673188
55002512,85887866
7734075,52323772
36790327,74433966
1133012,93889022
1995036,92872011
7873500,32154772
56666942,77966846
45239740,52026673
64585818,88983039
28227060,64272907
14639066,25187069
17588137,37411313
52702047,94673808
4525312,8313346
33116922,84681458
53655041,60611010
52634647,76359177
36571603,85972205
51657290,53497255
49910888,96514480
41208406,97294565
5309754,91200693
8388691,49527822
47751906,50005399
52361746,62927088
8250910,19054690
25376043,34520225
9102861,32727113
7068563,58043047
51909448,95393172
19657799,64003553
20840070,68519995
15658592,47814705
8032910,24533796
59311367,80617887
20525609,41980780
3330385,83965088
62936992,82644991
30738101,45316797
49183975,57407639
10066470,17679418
74492096,98508510
6004888,31051618
81102832,88064882
8647289,26830294
23215629,66964006
17624685,43405231
7126438,69598751
875645,49961435
56881800,62471502
52392129,77253236
12291734,50810315
32386880,53640652
24038705,39152723
457467,4465979
7703547,28279591
44412171,77996967
10382071,82586953
74525688,75491393
71288132,74694205
4622555,59141538
34091019,34376971
7648163,23820970
11858288,40336134
23819592,41819029
35001609,53640652
19042808,74122796
361240,57541705
41006951,52702047
32979461,44201512
12294566,84804507
32885383,69980659
57721076,57916002
1768956,85738780
1803176,73779665
46952690,52993309
167228,70179351
10141837,54818129
58093687,63579137
82580867,83239139
462557,49281689
23723988,82952675
4465979,28636625
23215629,40249109
56280049,87287500
35957399,90391225
16091886,94180706
27364714,48580118
35469348,35554836
42999670,55711030
9608007,77268282
18339479,38788118
920276,13081926
25500796,41003275
43685668,95282914
57723479,66310001
77926243,79636420
14418390,35328167
12453428,50539704
16207669,66579132
1454207,66780636
56525960,63052508
15891845,66964006
6707138,10066470
16304669,22812732
20869434,90819553
30492392,67602461
14028195,14618386
4650223,14623466
57843284,60568221
60081163,70220265
9342955,18165813
4921252,92603747
74537856,76662338
30738101,36790327
26972975,74347234
70877184,81102832
32682669,47814705
51909448,70331081
52075948,62242632
44698167,67439501
24951972,66382246
24138858,33138718
9729936,48021891
20778381,45727120
88040694,88460811
1123391,92329507
9148,10455699
23053126,77102241
34583798,89342288
51184596,88258212
12706433,52555608
15648,48406329
34783512,41483632
31168523,96177234
38383881,43274976
12958148,76154796
37710503,51909448
30790106,80988716
5489545,61868091
14522877,24534092
6061278,67354096
28635472,41493099
80170782,98547332
28307773,87716637
1393008,54727096
56666942,65129957
52225477,93281278
6647845,73121355
4537109,66964006
10382071,29189535
29700753,64003553
7031148,52712856
55789763,98166384
66724941,96964433
27078714,47686569
13238453,52361746
19263475,88912520
84890521,88369562
8281130,17624685
44990205,74025453
7031536,62384294
23593916,46536228
1750706,55290378
82572710,91397584
71951116,76657775
5967860,12325405
73323039,79969784
31740181,50944416
59037977,93146764
36208560,45316797
1133012,84074739
42030416,98793471
35328167,90174187
35422876,74265897
48431233,88274467
29983149,70179351
6744526,25349351
27367265,39951528
15648,61597459
35554836,44412171
38168138,67927725
29824338,93928085
30514191,43697017
6489894,12576989
49183975,64585818
189743,52634647
10457886,46153456
37563829,80900271
45309967,87112730
13173534,29012618
29201808,37273975
5802820,50920560
35915008,38149907
80194882,83075662
41006951,47501734
29928344,47160280
3721165,5369211
25732242,29958503
24990804,77966846
915810,49536402
43314821,79687889
41432837,74492096
13696312,25106018
30725212,58980965
7734075,41208406
26226675,83849565
30336976,44885613
36344755,91428935
1229167,74103125
11537216,95916606
17163418,40247883
24424619,83211359
90143852,93281278
50556124,69424133
24531337,67725254
28663594,48744185
57265869,63015912
80800440,87164092
13760497,96846981
7066688,88524300
5489545,60950283
43989775,54523887
45091132,88524300
1803176,88258212
66316343,69876886
23230922,69005400
18381918,85385063
